tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;53
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;48
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;56
Entrada;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;41
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;27
Entrada;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;27
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;40
Entrada;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;40
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;50
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;71
Entrada;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;39
Entrada;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;35
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;43
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;59
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;51
Entrada;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;51
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;57
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;53
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;40
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Aérea;Otros;Estados Unidos de América;América del Septentrional;América;Miami Florida;Ecuador;América del Sur;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;59
Salida;Ecuatoriano;2021;Enero;2;Mujer;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;34
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;38
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Personal de apoyo administrativo no clasificado bajo otros epigrafes;29
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;45
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;37
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;27
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;37
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Personal de apoyo administrativo no clasificado bajo otros epigrafes;53
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Aérea;Otros;Estados Unidos de América;América del Septentrional;América;Miami Florida;Ecuador;América del Sur;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;47
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;27
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;25
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;34
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;25
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;60
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;61
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;35
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;26
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;22
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;35
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Turismo;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;24
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;56
Salida;Ecuatoriano;2021;Enero;2;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Ciudad de Colón;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo La Libertad;Santa Elena;Salinas;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;39
Salida;Extranjero;2021;Enero;2;Hombre;Venezuela;América del Sur;América;Vía Maritimo;Residencia;Perú;América del Sur;América;Paita;Venezuela;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;No inmigrante RT-EXC;Capitanes, oficiales de cubierta y practicos;39
Salida;Extranjero;2021;Enero;2;Hombre;Colombia;América del Sur;América;Vía terrestre;Residencia;Colombia;América del Sur;América;Pasto;Colombia;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;40
Salida;Extranjero;2021;Enero;2;Mujer;Colombia;América del Sur;América;Vía terrestre;Residencia;Colombia;América del Sur;América;Pasto;Perú;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;36
Salida;Extranjero;2021;Enero;2;Mujer;Colombia;América del Sur;América;Vía terrestre;Residencia;Colombia;América del Sur;América;Pasto;Colombia;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Sin especificar;61
Salida;Extranjero;2021;Enero;2;Hombre;Colombia;América del Sur;América;Vía terrestre;Residencia;Colombia;América del Sur;América;Pasto;Colombia;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Menores de edad;14
Salida;Extranjero;2021;Enero;2;Hombre;Estados Unidos de América;América del Septentrional;América;Vía Aérea;Residencia;Perú;América del Sur;América;Lima;Perú;América del Sur;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;27
Salida;Extranjero;2021;Enero;2;Mujer;Estados Unidos de América;América del Septentrional;América;Vía Aérea;Residencia;Estados Unidos de América;América del Septentrional;América;Dallas Texas;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional José Joaquín de Olmedo;Guayas;Guayaquil;No inmigrante T-3;Menores de edad;11
Salida;Extranjero;2021;Enero;2;Mujer;Estados Unidos de América;América del Septentrional;América;Vía Aérea;Residencia;Estados Unidos de América;América del Septentrional;América;Dallas Texas;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional José Joaquín de Olmedo;Guayas;Guayaquil;No inmigrante T-3;Menores de edad;13
Salida;Extranjero;2021;Enero;2;Hombre;Estados Unidos de América;América del Septentrional;América;Vía Aérea;Residencia;Estados Unidos de América;América del Septentrional;América;Dallas Texas;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional José Joaquín de Olmedo;Guayas;Guayaquil;No inmigrante T-3;Menores de edad;15
Salida;Extranjero;2021;Enero;2;Hombre;Estados Unidos de América;América del Septentrional;América;Vía Aérea;Residencia;Estados Unidos de América;América del Septentrional;América;Dallas Texas;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional José Joaquín de Olmedo;Guayas;Guayaquil;No inmigrante T-3;Menores de edad;17
